Time:512Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Oscillator 5,Oscillator 6,Oscillator 7,Oscillator 8,Oscillator 9,Oscillator 10,Oscillator 11,Oscillator 12,Oscillator 13,Oscillator 14,Oscillator 15,Oscillator 16,Oscillator 17,Oscillator 18,Oscillator 19,Event Id,Event Date,Event Duration
5.0058593750,80,-0.4273820817,-0.7576092482,-0.4706737995,2.8994379044,-1.6257371902,-0.3667238951,-0.2036078870,-0.0559589192,0.8771408796,0.5840697885,-0.6309370995,-2.1595003605,2.3882417679,-0.3486958444,0.3113847971,-0.1216755807,-1.2618701458,0.1341121346,1.2331025600,,,
5.0078125000,80,-0.5556029677,-0.6297980547,-0.5177270770,2.7676846981,-1.2696810961,-0.8831240535,0.5896143913,-1.1832799911,1.8552534580,0.2444865406,-0.9589210749,-1.1700253487,0.9315188527,0.9831221104,-0.8157821298,1.1711698771,-2.3064029217,0.2009356916,2.1691093445,,,
5.0097656250,80,-0.6757472157,-0.5590555072,-0.4093482196,2.3807358742,-0.6616668701,-1.4534564018,1.0411752462,-1.4723078012,1.5866101980,1.2638247013,-2.3699052334,0.2368638515,0.0869499594,0.5128638148,0.8029386997,-0.5975087881,-0.8772704601,-0.6833364964,2.1058976650,,,
5.0117187500,80,-0.7858620286,-0.5528913736,-0.1550777853,1.8340055943,-0.0653964877,-1.6381336451,0.6944895387,-0.7916763425,0.6761088371,2.0607533455,-2.4964640141,-0.3609443009,1.2205743790,-1.0223226547,1.9142849445,-0.2601313889,-2.5085539818,1.3957371712,0.4155996144,,,
5.0136718750,80,-0.8841772079,-0.6141622066,0.2127439231,1.2642993927,0.2654815018,-1.2277276516,-0.2846508324,0.0307254698,0.5247365832,1.3182433844,-1.1267237663,-1.3018820286,0.9725527167,0.0550776906,0.6168136001,0.6536231041,-2.2197082043,0.0183286984,1.7347675562,,,
5.0156250000,80,-0.9691363573,-0.7408681512,0.6439602971,0.8124518991,0.1948153824,-0.3701243103,-1.2382234335,0.0558952279,1.5523557663,-0.0127779320,-0.5720939040,-0.2682343423,-0.9633172154,0.9746475816,1.5766084194,-1.3136435747,-0.7075005770,0.3687706888,-0.5648223758,,,
5.0175781250,80,-1.0394237041,-0.9262894988,1.0783572197,0.5848791003,-0.2383398414,0.5163130760,-1.5391995907,-0.8059600592,2.6575555801,-0.1353595853,-1.5714937449,0.9550476670,-1.0723066330,-0.4021434188,2.8274250031,-0.8840910792,-2.1254813671,1.1740162373,-0.0532092303,,,
5.0195312500,80,-1.0939873457,-1.1594517231,1.4549891949,0.6245809793,-0.8361381888,0.9916122556,-1.0896313190,-1.7036113739,2.5956852436,0.8947249651,-1.9905768633,0.0849774852,-0.0344471671,-0.1478934437,1.2242994308,0.0540346019,-0.6774695516,-0.9696259499,-0.2106635869,,,
5.0214843750,80,-1.1320571899,-1.4258881807,1.7216206789,0.8995388150,-1.3255479336,0.8561125398,-0.3954924345,-1.7152544260,1.5391827822,1.2723798752,-0.6206392050,-1.0297715664,-1.0916124582,1.6194279194,1.2484650612,-1.6725883484,0.3150268495,0.1953677982,-1.5757904053,,,
5.0234375000,80,-1.1531584263,-1.7086467743,1.8428111076,1.3116877079,-1.4738150835,0.2686395645,-0.1585357785,-0.7922900915,0.8545345068,0.1912776083,0.6562157869,-0.1809699237,-2.5284545422,0.9587196708,2.4477643967,-0.7694117427,-0.9738774896,-0.8714819551,0.3381088972,,,
5.0253906250,80,-1.1571199894,-1.9894694090,1.8053871393,1.7240009308,-1.1869891882,-0.3497963250,-0.7115603089,0.1874198318,1.3771760464,-0.9191341996,0.1742439121,0.7078759074,-1.5685503483,0.1021125540,0.7687628865,0.4678833783,0.8734899163,-2.1575217247,-1.2116256952,,,
5.0273437500,80,-1.1440769434,-2.2500641346,1.6204469204,1.9982634783,-0.5498703122,-0.5690928698,-1.7486666441,0.3113489151,2.3581557274,-0.5389172435,-0.5954763293,-0.4827950299,-0.7282345295,1.6580644846,0.0325576700,-0.8768537045,0.7055689692,-0.7834948897,0.0765089542,,,
5.0292968750,80,-1.1144683361,-2.4733793736,1.3215869665,2.0331785679,0.2095046639,-0.2083777934,-2.5662531853,-0.4413345754,2.4098265171,0.6571428180,0.3152147233,-1.7226214409,-2.0157110691,1.8636145592,1.3251113892,0.4571049511,-0.5092280507,-2.6900827885,0.4816421270,,,
5.0312500000,80,-1.0690289736,-2.6447911263,0.9596272111,1.7923614979,0.8158357739,0.5551284552,-2.6221857071,-1.1845989227,1.2588969469,0.8284853101,1.8518961668,-0.9282335639,-2.3198680878,0.1598046422,0.0720464736,1.7814894915,1.1470650434,-1.9282904863,-0.5627852678,,,
5.0332031250,80,-1.0087767839,-2.7531235218,0.5946550965,1.3145481348,1.0624376535,1.2919024229,-1.9662048817,-1.0368247032,0.0977702290,-0.2442334741,1.7775804996,-0.1627627164,-0.5946230888,0.5961157084,-1.0058320761,0.4800291657,-0.1570226550,-1.0883730650,1.2986238003,,,
5.0351562500,80,-0.9349948168,-2.7914264202,0.2866299450,0.7032142282,0.8980579972,1.5772224665,-1.1975654364,-0.0277121328,0.0911666602,-0.8278269768,0.6134507656,-1.3891717196,-0.3102126420,1.4737398624,0.5585280061,1.7993544340,-0.8667475581,-2.3579287529,-0.6383354068,,,
5.0371093750,80,-0.8492081761,-2.7574615479,0.0860098302,0.0984530598,0.4479537904,1.2456439734,-0.9838436842,0.9255374074,0.9193094969,0.1381701082,0.6981536150,-2.4296863079,-1.5283701420,-0.2727580070,0.1063120738,2.7344696522,0.5581817031,-0.0804583207,0.0504737273,,,
5.0390625000,80,-0.7531576157,-2.6538584232,0.0258614905,-0.3611867726,-0.0396735072,0.4904710352,-1.5256667137,0.9486925006,1.1928042173,1.4288860559,2.0338466167,-1.3637183905,-0.8246715069,-1.1701430082,-1.0565985441,1.0492576361,-1.1793856621,-0.4854669571,-0.2949878275,,,
5.0410156250,80,-0.6487687826,-2.4879312515,0.1166824549,-0.5764447451,-0.2992383540,-0.2513461709,-2.3953289986,0.0976866260,0.2159198672,1.3726601601,2.2811343670,-0.4109658301,0.7696454525,-0.0112245567,0.6426824927,2.0097277164,-0.7789252996,-0.4371227622,-1.9820425510,,,
5.0429687500,80,-0.5381180644,-2.2711713314,0.3447419703,-0.5143313408,-0.1607072353,-0.5599831939,-2.8783447742,-0.7032228112,-1.1240589619,0.3619462550,0.9118650556,-1.3940994740,0.0807852373,-0.8498483300,0.9433547854,2.3578925133,0.5139201283,1.4757589102,-0.5732644796,,,
5.0449218750,80,-0.4233964086,-2.0184464455,0.6741991639,-0.2169569284,0.3778266907,-0.2830621302,-2.5448927879,-0.6089985967,-1.4625784159,0.2414626479,0.1597033441,-2.0229456425,-0.9545295238,-2.5330090523,-0.3869838715,0.2767140567,-0.9801503420,-0.1570873559,-2.6362476349,,,
5.0468750000,80,-0.3068705499,-1.7469664812,1.0526689291,0.2102108002,1.1486107111,0.3743379116,-1.5943028927,0.2806737721,-0.6659467816,1.4996694326,1.0827964544,-0.5680099726,0.2247781157,-1.5644069910,0.9848328233,1.0258519650,0.5852103829,0.9650791883,-1.6660420895,,,
5.0488281250,80,-0.1908431649,-1.4750849009,1.4193681479,0.6274409890,1.8843995333,0.9738484621,-0.6971638203,1.0218495131,0.0099259606,2.5107135773,1.7146760225,0.5950559974,0.9009616375,-0.9818398952,1.6772123575,1.0891287327,1.4260141850,1.0588341951,-1.4313321114,,,
5.0507812500,80,-0.0776124597,-1.2210223675,1.7145744562,0.8992099762,2.3306798935,1.1077805758,-0.4612360895,0.7902203202,-0.4902326465,1.9740285873,0.5784580708,-0.2098634988,-0.6629329920,-2.5413131714,-0.0132864183,-0.9659535289,0.2866228819,-0.6141888499,-2.2453022003,,,
5.0527343750,80,0.0305683687,-1.0015984774,1.8889234066,0.9315020442,2.3525347710,0.6448080540,-0.9480957389,-0.2758469284,-1.6859062910,0.8644148111,-0.6655597687,-0.5878093243,-1.2001454830,-2.2108139992,0.5985743999,0.0264147576,2.3250007629,0.9641708732,0.1046063676,,,
5.0546875000,80,0.1315307319,-0.8310621977,1.9110958576,0.6977172494,1.9909974337,-0.1897748560,-1.6268582344,-1.2140524387,-2.1632716656,0.9453652501,-0.1330858618,1.0026980639,0.0895616114,-0.5049914718,1.4006510973,0.2446578443,2.0987250805,-0.5308589935,-1.0957729816,,,
5.0566406250,80,0.2232287973,-0.7201023698,1.7727003098,0.2460834384,1.4450871944,-0.9473116398,-1.8018987179,-1.2170958519,-1.3562884331,2.0940043926,0.9708282351,2.0617375374,-0.2446015775,-1.2153168917,-0.5763637424,-1.4144371748,1.1198599339,-0.6863806248,0.5335323215,,,
5.0585937500,80,0.3037756085,-0.6751055121,1.4895865917,-0.3134596348,0.9871290326,-1.2228034735,-1.1725344658,-0.4522807598,-0.2621858120,2.4824142456,0.5083072186,1.0928444862,-1.9040646553,-1.7794320583,-0.7694128156,0.0428501889,2.8106808662,0.6300323606,1.0331317186,,,
5.0605468750,80,0.3714761734,-0.6977152228,1.0993884802,-0.8393098116,0.8471502662,-0.8958444595,-0.0771336928,0.1149894670,-0.1896873116,1.3415037394,-0.7882020473,0.6103019118,-1.4646824598,0.0764988139,0.1971762180,0.4788506329,1.3145014048,-1.0394635201,0.1401618570,,,
5.0625000000,81,0.4248574972,-0.7847217917,0.6556776762,-1.1969516277,1.1152175665,-0.2012442052,0.7736057043,-0.2866219580,-1.1169899702,0.1289462298,-0.6070524454,1.9875926971,-0.1961620748,0.4278120995,-1.6194840670,-0.8814817667,0.6242277026,0.6961638927,2.0252857208,,,
5.0644531250,81,0.4626944959,-0.9282907844,0.2196385413,-1.2957848310,1.7029923201,0.4129174650,0.8610802293,-1.4399528503,-1.7281227112,0.3352054954,0.8448317647,2.6407172680,-1.0963503122,-0.8941937685,-2.2842235565,0.7748919129,1.6971521378,0.9518033266,0.1031118706,,,
5.0664062500,81,0.4840317070,-1.1165145636,-0.1494382471,-1.1139388084,2.3807570934,0.5547817349,0.2697788179,-2.3541388512,-1.0814361572,1.2440425158,1.1996177435,1.2841060162,-1.9668457508,0.0560319647,-0.9081195593,1.0567151308,-0.4818146229,0.2717691064,0.9361091852,,,
5.0683593750,81,0.4882001579,-1.3342479467,-0.4033640623,-0.7042735815,2.8742709160,0.1243613362,-0.3836203218,-2.2695512772,0.1926069409,1.0324791670,0.1084551811,0.5557064414,-0.4607097208,1.1917521954,-2.0406956673,-0.4219085574,-0.3492890596,2.5195560455,0.6554202437,,,
5.0703125000,81,0.4748294055,-1.5641697645,-0.5125274658,-0.1799203157,2.9805226326,-0.6257711053,-0.4462790787,-1.4269241095,0.6741240621,-0.4536725581,-0.1627860814,1.6644802094,0.5074902773,-0.2900697589,-2.8271548748,1.0106078386,0.3157555759,1.2789889574,-0.7560741901,,,
5.0722656250,81,0.4438540936,-1.7879962921,-0.4704726338,0.3166741431,2.6534693241,-1.2411124706,0.2462777942,-0.8155036569,-0.0686538666,-1.4459074736,1.2239003181,1.9591088295,-0.5654826164,-0.7298174500,-0.9935986400,0.7962990403,-1.6441884041,1.7632719278,0.9003750086,,,
5.0742187500,81,0.3955154717,-1.9877629280,-0.2948677540,0.6527162790,2.0235235691,-1.3370002508,1.2365477085,-1.1576297283,-0.9461755157,-0.9057531953,2.1638708115,0.3666812479,-0.3621743023,0.6669608355,-1.2464368343,-1.0068610907,-0.3742049336,2.6370413303,-0.8984062672,,,
5.0761718750,81,0.3303572237,-2.1470825672,-0.0247129332,0.7413686514,1.3425571918,-0.8288068175,1.8092176914,-2.1668500900,-0.7300183773,-0.0748140290,1.3094290495,-0.3779996037,1.5635131598,-0.1424304992,-2.1184332371,0.1404674947,-0.0600230880,0.5427468419,0.3993779123,,,
5.0781250000,81,0.2492163926,-2.2522945404,0.2857773602,0.5654379129,0.8776590228,0.0172695257,1.5620193481,-2.8373193741,0.3913789093,-0.5798311234,0.4295908809,0.7437453866,1.6920353174,-1.6154656410,-0.1816192269,-0.4515013993,-1.3493708372,1.7203493118,0.7398797870,,,
5.0800781250,81,0.1532086581,-2.2934243679,0.5756642818,0.1819569618,0.7985427976,0.7432299852,0.7269249558,-2.4690740108,1.0443329811,-1.9585529566,1.2501255274,1.0031410456,0.5651266575,-0.4844218493,0.2120576650,-2.2958292961,0.6280754805,0.5998975635,0.0482261218,,,
5.0820312500,81,0.0437092595,-2.2648859024,0.7868244052,-0.2935934365,1.1061844826,0.9729055166,-0.0150906695,-1.3822839260,0.3973229527,-2.3476717472,2.3757011890,-0.4815915227,1.4765220881,-0.0323513635,-0.9773159623,-1.0473242998,0.2137730569,-0.7492566109,2.2823133469,,,
5.0839843750,81,-0.0776709542,-2.1658773422,0.8730532527,-0.7190972567,1.6328406334,0.6363640428,-0.0776434690,-0.5911342502,-0.7922044992,-1.2933619022,1.7500851154,-0.9213490486,2.8440065384,-1.6193588972,0.5164361596,-1.5578753948,-0.5390883684,0.5014669895,0.8049233556,,,
5.0859375000,81,-0.2091135234,-2.0004446507,0.8073142767,-0.9649304748,2.1134350300,0.0107435370,0.5636612177,-0.7703338861,-1.1305726767,-0.4356949031,0.2954243422,0.4804670811,1.8136627674,-1.1494605541,1.1932584047,-2.9790818691,1.2652691603,-1.5635038614,2.1058077812,,,
5.0878906250,81,-0.3486239314,-1.7772063017,0.5860043764,-0.9496763945,2.2981367111,-0.4469163418,1.3536438942,-1.5695449114,-0.3397611082,-1.0322649479,0.2815445960,0.9096014500,0.8089123964,0.4753737152,-0.4486851692,-1.2481458187,-0.2018880695,-0.9672414064,2.0346314907,,,
5.0898437500,81,-0.4940663874,-1.5087591410,0.2295703441,-0.6626402736,2.0585482121,-0.3747268915,1.6037796736,-1.9756946564,0.3987790942,-2.0646502972,1.3150140047,-0.3368290961,1.9613535404,-0.3407959938,0.2833632529,-1.4089173079,-0.5645629168,-0.3474608362,0.6666268706,,,
5.0917968750,81,-0.6432009339,-1.2108081579,-0.2206186056,-0.1669889987,1.4426152706,0.2758324146,1.0454298258,-1.3530293703,-0.0587066002,-1.7899267673,1.0553750992,-0.4402066171,2.2331411839,-0.7210568190,1.1263489723,-2.2943758965,0.5202191472,-1.8294712305,2.0035877228,,,
5.0937500000,81,-0.7937223911,-0.9010778666,-0.7086568475,0.4173450768,0.6550480723,1.2092230320,0.0477106497,-0.0986485854,-1.3669786453,-0.3908950090,-0.6119762063,1.1676883698,0.4480099380,1.2623749971,-0.7216076851,-0.1611003429,-1.6555700302,0.2229712754,-0.3998018205,,,
5.0957031250,81,-0.9433006644,-0.5980840325,-1.1727516651,0.9463139176,-0.0284842998,1.9610925913,-0.6742686629,0.7561150193,-2.1155111790,0.2825767398,-1.3430252075,1.6081084013,0.0536618270,1.5742950439,-0.6404176950,-0.2080420256,-1.3479231596,-0.4298370481,0.1443838626,,,
5.0976562500,81,-1.0896211863,-0.3198499680,-1.5547890663,1.2910101414,-0.3771334589,2.1745603085,-0.6276465654,0.5916550159,-1.5938553810,-0.5089017749,-0.4569546282,0.3743091524,1.2558422089,0.4483835399,0.5549469590,-0.9220411181,-0.8745062351,-0.5956833363,-0.4454165697,,,
5.0996093750,81,-1.2304251194,-0.0826570094,-1.8093265295,1.3727738857,-0.3017064035,1.8121508360,0.0676506236,-0.1744509786,-0.6748293042,-1.2958469391,-0.1100653186,0.3192765713,0.6113313437,1.6947171688,-0.9814167619,1.1536144018,-2.8569595814,1.0840440989,-1.9102822542,,,
5.1015625000,81,-1.3635489941,0.1000832841,-1.9106132984,1.1845296621,0.1083574146,1.1765128374,0.7781856656,-0.5209242702,-0.7032654881,-0.6400979161,-1.4435684681,1.8044633865,-0.9903224111,2.8650588989,-1.2259315252,0.7564913034,-1.5014116764,-0.7643425465,-0.3097636104,,,
5.1035156250,81,-1.4869621992,0.2187570333,-1.8565424681,0.7925080061,0.6234830022,0.7275532484,0.8666368723,0.1276984215,-1.7910573483,0.6742752790,-2.5341200829,1.9293439388,-0.3221020997,1.4492160082,0.4958361685,-0.1963622570,-1.3560135365,0.1735977530,-2.1176404953,,,
5.1054687500,81,-1.5988019705,0.2682110369,-1.6689229012,0.3178831041,0.9716522694,0.8055136800,0.2042573243,1.3074786663,-2.6672735214,0.8126003742,-1.7809164524,0.4138096571,0.7929703593,1.2553118467,-0.3444237411,1.5048116446,-2.4502100945,0.0704244375,-0.7428133488,,,
5.1074218750,81,-1.6974064112,0.2481049001,-1.3900263309,-0.0966409966,0.9539968371,1.4258317947,-0.7236075997,1.9837775230,-2.2726256847,-0.3467267156,-0.7281945348,0.1559185684,-0.3081738651,2.6534450054,-0.7684034705,0.6043073535,-0.2419055253,-1.7505789995,-0.5035618544,,,
5.1093750000,81,-1.7813429832,0.1629273891,-1.0759491920,-0.3261343241,0.5294324756,2.2686460018,-1.2033768892,1.6037986279,-1.0895696878,-1.0341354609,-1.3220692873,1.3303390741,-1.0066002607,1.6474328041,1.3012665510,-0.5672099590,-0.5382453799,-0.3056584895,-1.2139143944,,,
5.1113281250,81,-1.8494335413,0.0216764472,-0.7878224850,-0.2978614569,-0.1674405932,2.8692543507,-0.8620546460,0.6582866907,-0.5323178172,-0.2652694285,-2.4634709358,1.0463181734,0.5510950685,0.1475898027,1.1249068975,0.9308645129,-0.7563919425,-1.9199270010,0.8495718837,,,
5.1132812500,81,-1.9007742405,-0.1627753675,-0.5822396874,-0.0113836406,-0.8827427626,2.8955082893,0.0356792659,0.1788880825,-1.1654752493,0.6744317412,-1.9658186436,-0.7392278314,1.1488846540,1.1543557644,0.3400342762,-0.1517071277,1.4489284754,-2.1338949203,-0.8362010717,,,
5.1152343750,81,-1.9347519875,-0.3745854199,-0.5023934841,0.4611689746,-1.3501960039,2.3460681438,0.7995865345,0.6844938993,-1.9958395958,0.1811773926,-0.4473199844,-1.0976635218,-0.1548182815,1.1683857441,2.2389600277,-1.1322816610,0.3348301649,-0.8707460761,0.3365765512,,,
5.1171875000,81,-1.9510544538,-0.5960525274,-0.5713026524,0.9947307706,-1.4033174515,1.5508257151,0.8655984402,1.6525204182,-1.7295807600,-1.2304204702,-0.2587718070,-0.0490878746,0.0772793293,-0.7623797059,2.4029150009,0.5830410719,0.6082976460,-2.5431675911,0.0413440652,,,
5.1191406250,81,-1.9496750832,-0.8088578582,-0.7881829739,1.4454605579,-1.0455155373,0.9732465148,0.2460750043,2.0549829006,-0.4104863405,-1.6899428368,-1.3453245163,-0.4735596478,1.6918445826,-0.5175853968,1.0015549660,-0.2879251838,1.9798623323,-0.7609785199,-1.3154925108,,,
5.1210937500,81,-1.9309134483,-0.9953488708,-1.1285293102,1.6900663376,-0.4484708607,0.9329884052,-0.4813487530,1.4118419886,0.6252964735,-0.7810972333,-1.3739572763,-2.1976797581,1.2395738363,0.6279339790,2.2421467304,-0.7842705846,0.0763014480,-0.4472087920,0.0705418214,,,
5.1230468750,81,-1.8953698874,-1.1397765875,-1.5478949547,1.6595185995,0.1205132455,1.4148761034,-0.6373789907,0.2858399451,0.4214349687,-0.1518994123,0.1013781130,-2.3032054901,-0.1378757507,-0.6810299158,2.5242273808,1.2827203274,0.7421112657,-0.9999453425,-2.1291830540,,,
5.1250000000,82,-1.8439340591,-1.2293995619,-1.9887808561,1.3579132557,0.4114871025,2.0786054134,0.0135470908,-0.2866669297,-0.4059613049,-1.0037406683,0.8204932809,-1.0327286720,0.6343683600,-1.2700266838,0.5581470132,0.6037846804,1.1229176521,1.3949985504,-1.1549241543,,,
5.1269531250,82,-1.7777699232,-1.2553786039,-2.3895602226,0.8613148332,0.2974130809,2.4633529186,1.0721753836,0.1521258801,-0.4574390352,-2.2565798759,-0.2025242448,-1.2682858706,1.4787642956,0.4374549985,1.0398650169,0.4037573934,-0.8578912020,0.3262121975,-1.3384540081,,,
5.1289062500,82,-1.6982946396,-1.2133986950,-2.6940510273,0.2968969047,-0.1723012626,2.2647633553,1.8204934597,1.0205047131,0.6738225222,-2.1652684212,-0.9514863491,-2.6468665600,-0.0480203182,0.3516869843,1.5587421656,2.4805493355,0.4637379348,1.0344915390,-2.1855072975,,,
5.1308593750,82,-1.6071540117,-1.1039747000,-2.8602430820,-0.1919017881,-0.7929166555,1.5184412003,1.7923471928,1.2979460955,1.8774833679,-0.9443870187,0.0063492460,-2.2979135513,-1.1070739031,-0.8785274029,-0.5186554790,1.5730432272,0.2216557413,2.1200292110,-0.0514105335,,,
5.1328125000,82,-1.5061930418,-0.9324215651,-2.8668217659,-0.4846571386,-1.2911953926,0.5800572038,1.1425286531,0.5738208890,1.9144077301,-0.4341114759,0.9764617085,-0.7009329200,-0.0620318800,0.3965467215,-0.5286052823,1.2137001753,-0.9869274497,0.2681157887,-1.3676160574,,,
5.1347656250,82,-1.3974233866,-0.7084875107,-2.7164735794,-0.5169095397,-1.4412536621,-0.0860505998,0.5193689466,-0.5270553231,0.9690299034,-1.3128594160,0.1433966905,-0.7329816222,-0.1842706949,1.4027082920,0.5188220143,2.8660893440,1.0229319334,1.6957864761,0.4807391465,,,
5.1367187500,82,-1.2829884291,-0.4456796944,-2.4354555607,-0.2977537513,-1.1604666710,-0.1832333952,0.5427930355,-0.9768214226,0.4101058245,-2.0710637569,-1.2007912397,-1.8438166380,-2.0611310005,-0.0449059606,-1.1232031584,1.4068896770,0.3777984679,0.7981211543,0.9256530404,,,
5.1386718750,82,-1.1651252508,-0.1603259146,-2.0694985390,0.0927511752,-0.5448903441,0.2415911704,1.3052111864,-0.3893492520,1.0616021156,-1.2976294756,-0.9281914234,-1.2183164358,-2.1762981415,-0.0251864642,-1.3510152102,0.7054521441,0.1917347312,-0.3059453964,0.4288448691,,,
5.1406250000,82,-1.0461248159,0.1295595914,-1.6766815186,0.5256417990,0.1707783937,0.8278151751,2.2943589687,0.5893060565,2.1626167297,0.1778522134,0.1776954681,0.4446037412,-0.9342355132,1.4023258686,0.2966576815,1.9108194113,2.2639420033,1.1535176039,2.4907455444,,,
5.1425781250,82,-0.9282926917,0.4055287540,-1.3183861971,0.8585324287,0.7117891908,1.1188448668,2.7998654842,0.9433500767,2.3269140720,0.5262482762,-0.1617852747,0.3093046844,-1.6765817404,0.3225280344,-0.6726294756,0.0678950772,1.0204684734,-0.7217816114,0.7282211781,,,
5.1445312500,82,-0.8139074445,0.6499828100,-1.0497421026,0.9747942686,0.8788200021,0.8372448683,2.4786012173,0.3260184228,1.2929828167,-0.3323066533,-1.6525199413,-0.8641905189,-2.9580311775,-1.0150251389,-1.1506651640,-0.6596426964,1.4711985588,0.0638064221,1.8634326458,,,
5.1464843750,82,-0.7051813006,0.8473963737,-0.9110487700,0.8156917095,0.6315582395,0.0525409132,1.6269114017,-0.5861435533,0.2593363822,-0.6267628074,-1.9192812443,-0.3034423292,-1.8525137901,0.0807334334,0.7550187707,0.5128378272,2.7089638710,0.8164638281,1.3985544443,,,
5.1484375000,82,-0.6042208076,0.9853974581,-0.9215121865,0.3966678381,0.1050707996,-0.8588261008,0.9421553016,-0.7852785587,0.3822782040,0.5667030215,-0.6877872348,1.1047292948,-0.6863640547,-0.0836907625,0.2970609367,-1.2343342304,0.7431781888,-0.5354523659,0.0583257005,,,
